id_salaire,teacher_code,mois,annee,salaire_base,primes,retenues,salaire_net,mode_paiement
48665,TEACH-04056,5,2025,765970,52929,39513,779386,Wave
48666,TEACH-04056,6,2025,324388,95372,34215,385545,Virement
48667,TEACH-04056,7,2025,413000,193827,8250,598577,Orange Money
48668,TEACH-04056,8,2025,250344,103395,31073,322666,Banque
48669,TEACH-04056,9,2025,422223,76878,22163,476938,Orange Money
48670,TEACH-04056,10,2025,459831,160064,12556,607339,Banque
48671,TEACH-04056,11,2025,735281,147431,27006,855706,Wave
48672,TEACH-04056,12,2025,394887,188167,15183,567871,Orange Money
48673,TEACH-04057,1,2025,287111,74701,18332,343480,Orange Money
48674,TEACH-04057,2,2025,579335,167185,7776,738744,Wave
48675,TEACH-04057,3,2025,512032,67772,31649,548155,Virement
48676,TEACH-04057,4,2025,592112,85200,11138,666174,Virement
48677,TEACH-04057,5,2025,355012,173819,49206,479625,Wave
48678,TEACH-04057,6,2025,514094,149350,44206,619238,Banque
48679,TEACH-04057,7,2025,674036,30318,10753,693601,Wave
48680,TEACH-04057,8,2025,473171,54574,22430,505315,Virement
48681,TEACH-04057,9,2025,629173,78443,35344,672272,Banque
48682,TEACH-04057,10,2025,706351,43068,33686,715733,Wave
48683,TEACH-04057,11,2025,437009,79033,46851,469191,Orange Money
48684,TEACH-04057,12,2025,686313,22226,15377,693162,Wave
48685,TEACH-04058,1,2025,762896,60863,17531,806228,Banque
48686,TEACH-04058,2,2025,756591,35576,44447,747720,Banque
48687,TEACH-04058,3,2025,391957,48157,24075,416039,Virement
48688,TEACH-04058,4,2025,657418,139266,48033,748651,Virement
48689,TEACH-04058,5,2025,591560,151476,25725,717311,Wave
48690,TEACH-04058,6,2025,624312,108526,29669,703169,Orange Money
48691,TEACH-04058,7,2025,696370,137399,39576,794193,Virement
48692,TEACH-04058,8,2025,756407,115861,43300,828968,Wave
48693,TEACH-04058,9,2025,333616,168644,33901,468359,Banque
48694,TEACH-04058,10,2025,369612,54059,47817,375854,Wave
48695,TEACH-04058,11,2025,406389,139437,34017,511809,Wave
48696,TEACH-04058,12,2025,603834,52917,42608,614143,Banque
48697,TEACH-04059,1,2025,638484,95074,21172,712386,Wave
48698,TEACH-04059,2,2025,300674,82831,19602,363903,Orange Money
48699,TEACH-04059,3,2025,794080,64444,15936,842588,Virement
48700,TEACH-04059,4,2025,430281,23061,27185,426157,Wave
48701,TEACH-04059,5,2025,553672,57943,40467,571148,Orange Money
48702,TEACH-04059,6,2025,562592,188544,47560,703576,Wave
48703,TEACH-04059,7,2025,603378,163315,7775,758918,Virement
48704,TEACH-04059,8,2025,462374,137372,43560,556186,Wave
48705,TEACH-04059,9,2025,700757,397,38924,662230,Wave
48706,TEACH-04059,10,2025,420850,111479,38535,493794,Banque
48707,TEACH-04059,11,2025,789619,53681,33517,809783,Wave
48708,TEACH-04059,12,2025,358060,188677,26757,519980,Banque
48709,TEACH-04060,1,2025,475474,110193,39259,546408,Banque
48710,TEACH-04060,2,2025,531136,162572,5293,688415,Orange Money
48711,TEACH-04060,3,2025,337889,7484,27533,317840,Virement
48712,TEACH-04060,4,2025,452808,156298,20773,588333,Orange Money
48713,TEACH-04060,5,2025,646438,65541,33214,678765,Virement
48714,TEACH-04060,6,2025,374659,66180,39789,401050,Banque
48715,TEACH-04060,7,2025,765252,184734,3526,946460,Orange Money
48716,TEACH-04060,8,2025,500810,58470,18152,541128,Banque
48717,TEACH-04060,9,2025,623293,3131,37037,589387,Wave
48718,TEACH-04060,10,2025,731230,76206,34291,773145,Wave
48719,TEACH-04060,11,2025,539124,39921,44044,535001,Banque
48720,TEACH-04060,12,2025,576688,162802,8577,730913,Banque
48721,TEACH-04061,1,2025,553226,62975,31476,584725,Orange Money
48722,TEACH-04061,2,2025,736020,138667,8488,866199,Orange Money
48723,TEACH-04061,3,2025,707698,92413,47706,752405,Orange Money
48724,TEACH-04061,4,2025,367269,111708,35474,443503,Virement
48725,TEACH-04061,5,2025,587964,130527,11154,707337,Wave
48726,TEACH-04061,6,2025,340660,131719,45380,426999,Virement
48727,TEACH-04061,7,2025,624722,167009,15292,776439,Virement
48728,TEACH-04061,8,2025,464887,38758,25539,478106,Wave
48729,TEACH-04061,9,2025,484957,107716,14913,577760,Virement
48730,TEACH-04061,10,2025,423869,42130,15001,450998,Orange Money
48731,TEACH-04061,11,2025,455977,99570,25488,530059,Wave
48732,TEACH-04061,12,2025,329204,189380,31031,487553,Wave
48733,TEACH-04062,1,2025,515784,73479,5034,584229,Virement
48734,TEACH-04062,2,2025,495077,32315,48948,478444,Banque
48735,TEACH-04062,3,2025,470699,82314,49275,503738,Wave
48736,TEACH-04062,4,2025,639743,196645,37961,798427,Virement
48737,TEACH-04062,5,2025,673810,19514,43967,649357,Wave
48738,TEACH-04062,6,2025,697629,110754,32263,776120,Wave
48739,TEACH-04062,7,2025,548680,184182,3924,728938,Banque
48740,TEACH-04062,8,2025,745858,181894,3201,924551,Virement
48741,TEACH-04062,9,2025,421710,98359,18526,501543,Virement
48742,TEACH-04062,10,2025,612436,134586,11790,735232,Virement
48743,TEACH-04062,11,2025,443049,159341,28373,574017,Banque
48744,TEACH-04062,12,2025,430833,118084,35641,513276,Banque
48745,TEACH-04063,1,2025,254762,153548,40483,367827,Orange Money
48746,TEACH-04063,2,2025,263025,14778,34310,243493,Orange Money
48747,TEACH-04063,3,2025,387956,64908,22825,430039,Virement
48748,TEACH-04063,4,2025,656159,28296,4902,679553,Banque
48749,TEACH-04063,5,2025,665409,196887,38231,824065,Wave
48750,TEACH-04063,6,2025,264232,34604,1404,297432,Virement
48751,TEACH-04063,7,2025,457474,1700,4094,455080,Wave
48752,TEACH-04063,8,2025,608671,152466,22937,738200,Orange Money
48753,TEACH-04063,9,2025,380290,86521,9741,457070,Virement
48754,TEACH-04063,10,2025,752381,100665,45356,807690,Banque
48755,TEACH-04063,11,2025,421074,128120,4985,544209,Banque
48756,TEACH-04063,12,2025,333797,76759,26849,383707,Virement
48757,TEACH-04064,1,2025,515195,143198,3440,654953,Orange Money
48758,TEACH-04064,2,2025,252513,22593,27008,248098,Orange Money
48759,TEACH-04064,3,2025,739698,114888,20884,833702,Banque
48760,TEACH-04064,4,2025,527201,180834,4656,703379,Banque
48761,TEACH-04064,5,2025,499297,196947,48121,648123,Banque
48762,TEACH-04064,6,2025,570479,192384,49712,713151,Virement
48763,TEACH-04064,7,2025,707212,196198,20919,882491,Banque
48764,TEACH-04064,8,2025,641336,87600,15097,713839,Banque
48765,TEACH-04064,9,2025,621979,66411,3826,684564,Wave
48766,TEACH-04064,10,2025,313391,118273,4933,426731,Orange Money
48767,TEACH-04064,11,2025,257337,151536,37792,371081,Banque
48768,TEACH-04064,12,2025,629287,62805,29124,662968,Banque
48769,TEACH-04065,1,2025,332573,113904,26261,420216,Wave
48770,TEACH-04065,2,2025,488818,51846,20489,520175,Wave
48771,TEACH-04065,3,2025,437715,167975,31984,573706,Orange Money
48772,TEACH-04065,4,2025,762742,165491,25451,902782,Wave
48773,TEACH-04065,5,2025,668798,159549,6921,821426,Orange Money
48774,TEACH-04065,6,2025,464543,8131,26592,446082,Wave
48775,TEACH-04065,7,2025,730882,123375,49004,805253,Orange Money
48776,TEACH-04065,8,2025,253013,105391,41486,316918,Banque
48777,TEACH-04065,9,2025,398528,168899,16761,550666,Wave
48778,TEACH-04065,10,2025,616174,112932,16301,712805,Wave
48779,TEACH-04065,11,2025,502331,158927,10272,650986,Banque
48780,TEACH-04065,12,2025,387888,48680,22617,413951,Wave
48781,TEACH-04066,1,2025,557813,57421,19232,596002,Virement
48782,TEACH-04066,2,2025,409154,41645,19240,431559,Banque
48783,TEACH-04066,3,2025,345074,174742,45101,474715,Banque
48784,TEACH-04066,4,2025,586154,156491,35112,707533,Orange Money
48785,TEACH-04066,5,2025,279302,40061,6682,312681,Orange Money
48786,TEACH-04066,6,2025,450673,126045,40511,536207,Banque
48787,TEACH-04066,7,2025,252959,67423,33616,286766,Virement
48788,TEACH-04066,8,2025,463972,50554,40290,474236,Banque
48789,TEACH-04066,9,2025,374849,36579,40076,371352,Banque
48790,TEACH-04066,10,2025,799190,130969,46020,884139,Banque
48791,TEACH-04066,11,2025,560613,175670,24308,711975,Wave
48792,TEACH-04066,12,2025,768992,142864,940,910916,Banque
48793,TEACH-04067,1,2025,491395,53885,10739,534541,Wave
48794,TEACH-04067,2,2025,254437,160343,49643,365137,Wave
48795,TEACH-04067,3,2025,716970,110600,2362,825208,Virement
48796,TEACH-04067,4,2025,726112,93864,49955,770021,Orange Money
48797,TEACH-04067,5,2025,568180,173920,24414,717686,Orange Money
48798,TEACH-04067,6,2025,308248,146887,12514,442621,Orange Money
48799,TEACH-04067,7,2025,737166,82789,36917,783038,Orange Money
48800,TEACH-04067,8,2025,319918,127401,11700,435619,Banque
48801,TEACH-04067,9,2025,363912,101037,6939,458010,Virement
48802,TEACH-04067,10,2025,725031,53249,20725,757555,Virement
48803,TEACH-04067,11,2025,695011,156738,14121,837628,Wave
48804,TEACH-04067,12,2025,253236,165186,47539,370883,Wave
48805,TEACH-04068,1,2025,487912,62501,42401,508012,Banque
48806,TEACH-04068,2,2025,351792,153270,27207,477855,Orange Money
48807,TEACH-04068,3,2025,451899,34208,21659,464448,Wave
48808,TEACH-04068,4,2025,698429,156537,26062,828904,Banque
48809,TEACH-04068,5,2025,552885,37883,39963,550805,Orange Money
48810,TEACH-04068,6,2025,293469,187127,3040,477556,Banque
48811,TEACH-04068,7,2025,387613,65375,19254,433734,Banque
48812,TEACH-04068,8,2025,280552,34021,11575,302998,Virement
48813,TEACH-04068,9,2025,271005,91896,25874,337027,Wave
48814,TEACH-04068,10,2025,464892,2661,45228,422325,Virement
48815,TEACH-04068,11,2025,740024,105195,24970,820249,Wave
48816,TEACH-04068,12,2025,733060,11279,39528,704811,Orange Money
48817,TEACH-04069,1,2025,510214,162819,44907,628126,Wave
48818,TEACH-04069,2,2025,532568,78345,11965,598948,Banque
48819,TEACH-04069,3,2025,325235,118151,25027,418359,Virement
48820,TEACH-04069,4,2025,381502,7188,14738,373952,Virement
48821,TEACH-04069,5,2025,447564,65696,38520,474740,Virement
48822,TEACH-04069,6,2025,774092,143156,25084,892164,Orange Money
48823,TEACH-04069,7,2025,272555,105469,38538,339486,Orange Money
48824,TEACH-04069,8,2025,575600,8273,30303,553570,Banque
48825,TEACH-04069,9,2025,334737,77048,3013,408772,Virement
48826,TEACH-04069,10,2025,385604,109539,48802,446341,Orange Money
48827,TEACH-04069,11,2025,669111,93083,10766,751428,Banque
48828,TEACH-04069,12,2025,706414,115168,35986,785596,Banque
48829,TEACH-04070,1,2025,266274,48793,43236,271831,Virement
48830,TEACH-04070,2,2025,424235,16733,31691,409277,Virement
48831,TEACH-04070,3,2025,535028,194800,27761,702067,Orange Money
48832,TEACH-04070,4,2025,573254,169960,19482,723732,Banque
48833,TEACH-04070,5,2025,250020,19080,28564,240536,Orange Money
48834,TEACH-04070,6,2025,485758,56363,48735,493386,Banque
48835,TEACH-04070,7,2025,553665,171314,39028,685951,Virement
48836,TEACH-04070,8,2025,258475,91782,11092,339165,Banque
48837,TEACH-04070,9,2025,734501,43295,15820,761976,Banque
48838,TEACH-04070,10,2025,452129,197252,1860,647521,Banque
48839,TEACH-04070,11,2025,688020,164509,2998,849531,Virement
48840,TEACH-04070,12,2025,394128,154941,29163,519906,Banque
48841,TEACH-04071,1,2025,570848,132408,29078,674178,Virement
48842,TEACH-04071,2,2025,647864,163339,31051,780152,Virement
48843,TEACH-04071,3,2025,740377,62412,17327,785462,Banque
48844,TEACH-04071,4,2025,730776,35831,19240,747367,Banque
48845,TEACH-04071,5,2025,362351,11032,34598,338785,Orange Money
48846,TEACH-04071,6,2025,642145,191967,22345,811767,Orange Money
48847,TEACH-04071,7,2025,560151,43520,42614,561057,Virement
48848,TEACH-04071,8,2025,503552,178520,21103,660969,Wave
48849,TEACH-04071,9,2025,713040,175801,30781,858060,Virement
48850,TEACH-04071,10,2025,758372,184208,29223,913357,Virement
48851,TEACH-04071,11,2025,421163,181181,19956,582388,Wave
48852,TEACH-04071,12,2025,596869,5545,7884,594530,Orange Money
48853,TEACH-04072,1,2025,454046,169814,16741,607119,Banque
48854,TEACH-04072,2,2025,504078,31653,22452,513279,Virement
48855,TEACH-04072,3,2025,289540,139846,47296,382090,Orange Money
48856,TEACH-04072,4,2025,751644,5753,27305,730092,Virement
48857,TEACH-04072,5,2025,710188,126454,17611,819031,Wave
48858,TEACH-04072,6,2025,661102,128622,48371,741353,Orange Money
48859,TEACH-04072,7,2025,723401,181418,7309,897510,Banque
48860,TEACH-04072,8,2025,546795,41132,24688,563239,Wave
48861,TEACH-04072,9,2025,437477,76050,30247,483280,Orange Money
48862,TEACH-04072,10,2025,559708,46956,14669,591995,Wave
48863,TEACH-04072,11,2025,264991,25573,26086,264478,Orange Money
48864,TEACH-04072,12,2025,418549,122780,4886,536443,Orange Money
48865,TEACH-04073,1,2025,648894,192204,42026,799072,Orange Money
48866,TEACH-04073,2,2025,386379,158183,24565,519997,Orange Money
48867,TEACH-04073,3,2025,778424,92691,21377,849738,Banque
48868,TEACH-04073,4,2025,614464,11865,7724,618605,Virement
48869,TEACH-04073,5,2025,599043,171968,6003,765008,Orange Money
48870,TEACH-04073,6,2025,633850,26362,16178,644034,Wave
48871,TEACH-04073,7,2025,306572,10047,31485,285134,Wave
48872,TEACH-04073,8,2025,789935,168384,22819,935500,Virement
48873,TEACH-04073,9,2025,410036,61318,4121,467233,Orange Money
48874,TEACH-04073,10,2025,747876,34579,20056,762399,Orange Money
48875,TEACH-04073,11,2025,330482,74942,44690,360734,Orange Money
48876,TEACH-04073,12,2025,527452,172967,40441,659978,Virement
48877,TEACH-04074,1,2025,391769,2143,13462,380450,Banque
48878,TEACH-04074,2,2025,504648,160396,39041,626003,Wave
48879,TEACH-04074,3,2025,479874,181751,18365,643260,Orange Money
48880,TEACH-04074,4,2025,294794,191015,7175,478634,Banque
48881,TEACH-04074,5,2025,692591,136207,28582,800216,Wave
48882,TEACH-04074,6,2025,534293,126988,20032,641249,Orange Money
48883,TEACH-04074,7,2025,554287,102040,46750,609577,Wave
48884,TEACH-04074,8,2025,509234,3793,43054,469973,Wave
48885,TEACH-04074,9,2025,643575,135548,36839,742284,Banque
48886,TEACH-04074,10,2025,496016,115240,14822,596434,Banque
48887,TEACH-04074,11,2025,526846,175971,48090,654727,Banque
48888,TEACH-04074,12,2025,604028,121219,34881,690366,Banque
48889,TEACH-04075,1,2025,546799,60853,38195,569457,Wave
48890,TEACH-04075,2,2025,605820,29520,41776,593564,Virement
48891,TEACH-04075,3,2025,765841,98094,17780,846155,Virement
48892,TEACH-04075,4,2025,396932,12836,16436,393332,Banque
48893,TEACH-04075,5,2025,635371,123110,11409,747072,Wave
48894,TEACH-04075,6,2025,684834,30872,44833,670873,Banque
48895,TEACH-04075,7,2025,721927,182250,26881,877296,Wave
48896,TEACH-04075,8,2025,765460,146388,30403,881445,Orange Money
48897,TEACH-04075,9,2025,306197,171762,1337,476622,Virement
48898,TEACH-04075,10,2025,260533,2,22834,237701,Virement
48899,TEACH-04075,11,2025,284595,141957,6784,419768,Banque
48900,TEACH-04075,12,2025,599141,166675,14010,751806,Orange Money
48901,TEACH-04076,1,2025,597493,130312,18274,709531,Banque
48902,TEACH-04076,2,2025,565669,139326,3829,701166,Banque
48903,TEACH-04076,3,2025,790106,127955,22156,895905,Banque
48904,TEACH-04076,4,2025,539734,38830,8864,569700,Banque
48905,TEACH-04076,5,2025,665273,105550,24474,746349,Wave
48906,TEACH-04076,6,2025,528429,179315,17993,689751,Wave
48907,TEACH-04076,7,2025,766241,136056,19207,883090,Orange Money
48908,TEACH-04076,8,2025,680308,115602,13565,782345,Banque
48909,TEACH-04076,9,2025,683763,27116,6701,704178,Orange Money
48910,TEACH-04076,10,2025,736809,166157,23507,879459,Virement
48911,TEACH-04076,11,2025,297737,157965,12421,443281,Banque
48912,TEACH-04076,12,2025,659006,177908,17462,819452,Virement
48913,TEACH-04077,1,2025,507111,48792,30658,525245,Wave
48914,TEACH-04077,2,2025,309432,98062,48478,359016,Virement
48915,TEACH-04077,3,2025,778553,177487,4176,951864,Banque
48916,TEACH-04077,4,2025,726796,28981,30796,724981,Orange Money
48917,TEACH-04077,5,2025,723695,176430,26854,873271,Wave
48918,TEACH-04077,6,2025,634642,78204,6795,706051,Banque
48919,TEACH-04077,7,2025,521110,112324,36870,596564,Banque
48920,TEACH-04077,8,2025,738494,15113,6482,747125,Banque
48921,TEACH-04077,9,2025,611580,14954,33006,593528,Wave
48922,TEACH-04077,10,2025,755133,168410,2302,921241,Wave
48923,TEACH-04077,11,2025,518460,141837,36049,624248,Orange Money
48924,TEACH-04077,12,2025,588299,68908,30130,627077,Banque
48925,TEACH-04078,1,2025,332707,34825,26244,341288,Banque
48926,TEACH-04078,2,2025,766584,79429,1135,844878,Virement
48927,TEACH-04078,3,2025,435043,117552,33822,518773,Orange Money
48928,TEACH-04078,4,2025,769231,74066,41971,801326,Wave
48929,TEACH-04078,5,2025,495108,109090,8527,595671,Orange Money
48930,TEACH-04078,6,2025,759320,7702,6900,760122,Wave
48931,TEACH-04078,7,2025,620005,35242,23328,631919,Banque
48932,TEACH-04078,8,2025,553520,136553,20750,669323,Banque
48933,TEACH-04078,9,2025,712807,167193,21080,858920,Banque
48934,TEACH-04078,10,2025,777854,163298,23344,917808,Wave
48935,TEACH-04078,11,2025,485671,195822,41615,639878,Wave
48936,TEACH-04078,12,2025,531477,495,11826,520146,Banque
48937,TEACH-04079,1,2025,768879,47861,11058,805682,Orange Money
48938,TEACH-04079,2,2025,741533,88827,12279,818081,Wave
48939,TEACH-04079,3,2025,284286,19943,18959,285270,Orange Money
48940,TEACH-04079,4,2025,346800,1060,17565,330295,Orange Money
48941,TEACH-04079,5,2025,468881,115752,18218,566415,Banque
48942,TEACH-04079,6,2025,712589,76067,45373,743283,Orange Money
48943,TEACH-04079,7,2025,673438,195573,8965,860046,Virement
48944,TEACH-04079,8,2025,307260,119288,13581,412967,Orange Money
48945,TEACH-04079,9,2025,700343,193215,25392,868166,Banque
48946,TEACH-04079,10,2025,357618,47746,42125,363239,Wave
48947,TEACH-04079,11,2025,788723,191010,7048,972685,Orange Money
48948,TEACH-04079,12,2025,607474,153465,14341,746598,Orange Money
48949,TEACH-04080,1,2025,527253,163447,31435,659265,Banque
48950,TEACH-04080,2,2025,561594,99811,7203,654202,Banque
48951,TEACH-04080,3,2025,314950,3165,8498,309617,Virement
48952,TEACH-04080,4,2025,536014,177993,4513,709494,Banque
48953,TEACH-04080,5,2025,712467,11606,21103,702970,Orange Money
48954,TEACH-04080,6,2025,289719,4120,32889,260950,Wave
48955,TEACH-04080,7,2025,293627,18902,39248,273281,Orange Money
48956,TEACH-04080,8,2025,424467,23962,10979,437450,Banque
48957,TEACH-04080,9,2025,333315,130820,46098,418037,Wave
48958,TEACH-04080,10,2025,610959,114512,23274,702197,Orange Money
48959,TEACH-04080,11,2025,525589,83705,26988,582306,Wave
48960,TEACH-04080,12,2025,677934,161015,13809,825140,Virement
48961,TEACH-04081,1,2025,534222,20078,48532,505768,Orange Money
48962,TEACH-04081,2,2025,256373,166886,36084,387175,Orange Money
48963,TEACH-04081,3,2025,746678,168187,42817,872048,Orange Money
48964,TEACH-04081,4,2025,581612,108480,11684,678408,Virement
48965,TEACH-04081,5,2025,347950,160304,30281,477973,Wave
48966,TEACH-04081,6,2025,750688,86388,26645,810431,Orange Money
48967,TEACH-04081,7,2025,707759,9029,31177,685611,Orange Money
48968,TEACH-04081,8,2025,408954,150721,42449,517226,Wave
48969,TEACH-04081,9,2025,368230,28424,28008,368646,Orange Money
48970,TEACH-04081,10,2025,795849,185344,19211,961982,Virement
48971,TEACH-04081,11,2025,347477,36231,33711,349997,Banque
48972,TEACH-04081,12,2025,757159,34107,34365,756901,Orange Money
48973,TEACH-04082,1,2025,576583,77995,38497,616081,Banque
48974,TEACH-04082,2,2025,404612,32627,20568,416671,Wave
48975,TEACH-04082,3,2025,264625,110795,44072,331348,Orange Money
48976,TEACH-04082,4,2025,351630,113044,33808,430866,Virement
48977,TEACH-04082,5,2025,663004,164588,43189,784403,Orange Money
48978,TEACH-04082,6,2025,322196,140808,14840,448164,Banque
48979,TEACH-04082,7,2025,369757,88212,19349,438620,Virement
48980,TEACH-04082,8,2025,330557,23947,32698,321806,Banque
48981,TEACH-04082,9,2025,294215,190838,8051,477002,Orange Money
48982,TEACH-04082,10,2025,778977,39855,47711,771121,Orange Money
48983,TEACH-04082,11,2025,430328,15121,45059,400390,Orange Money
48984,TEACH-04082,12,2025,397838,3589,35355,366072,Orange Money
48985,TEACH-04083,1,2025,716386,93151,3483,806054,Orange Money
48986,TEACH-04083,2,2025,564545,46244,37289,573500,Orange Money
48987,TEACH-04083,3,2025,384879,105483,40479,449883,Banque
48988,TEACH-04083,4,2025,279870,81764,42994,318640,Wave
48989,TEACH-04083,5,2025,749259,117683,7007,859935,Wave
48990,TEACH-04083,6,2025,450736,179188,24536,605388,Wave
48991,TEACH-04083,7,2025,451124,101876,46746,506254,Wave
48992,TEACH-04083,8,2025,295092,148408,33653,409847,Wave
48993,TEACH-04083,9,2025,591820,181521,47353,725988,Virement
48994,TEACH-04083,10,2025,467541,61182,7691,521032,Banque
48995,TEACH-04083,11,2025,463807,167368,22909,608266,Orange Money
48996,TEACH-04083,12,2025,560642,178001,44388,694255,Wave
48997,TEACH-04084,1,2025,589762,129192,24407,694547,Banque
48998,TEACH-04084,2,2025,335763,131658,15878,451543,Virement
48999,TEACH-04084,3,2025,536584,88065,7816,616833,Orange Money
49000,TEACH-04084,4,2025,438060,169798,29366,578492,Wave
49001,TEACH-04084,5,2025,643006,59436,45644,656798,Orange Money
49002,TEACH-04084,6,2025,393586,196422,3261,586747,Virement
49003,TEACH-04084,7,2025,429604,125829,35676,519757,Orange Money
49004,TEACH-04084,8,2025,637966,29166,2594,664538,Virement
49005,TEACH-04084,9,2025,366973,104292,29359,441906,Orange Money
49006,TEACH-04084,10,2025,669016,58593,43273,684336,Orange Money
49007,TEACH-04084,11,2025,564805,39788,26742,577851,Banque
49008,TEACH-04084,12,2025,279292,115663,17402,377553,Virement
49009,TEACH-04085,1,2025,772506,51548,43699,780355,Wave
49010,TEACH-04085,2,2025,498171,109793,19362,588602,Orange Money
49011,TEACH-04085,3,2025,345765,117793,25533,438025,Banque
49012,TEACH-04085,4,2025,538960,95587,14635,619912,Orange Money
49013,TEACH-04085,5,2025,269619,122810,28689,363740,Orange Money
49014,TEACH-04085,6,2025,786405,143421,42108,887718,Banque
49015,TEACH-04085,7,2025,282997,39976,26650,296323,Virement
49016,TEACH-04085,8,2025,349604,38528,30624,357508,Orange Money
49017,TEACH-04085,9,2025,456849,198768,18299,637318,Orange Money
49018,TEACH-04085,10,2025,711222,16496,17233,710485,Banque
49019,TEACH-04085,11,2025,587348,186243,8644,764947,Virement
49020,TEACH-04085,12,2025,370837,108995,12202,467630,Wave
49021,TEACH-04086,1,2025,671681,32190,45822,658049,Virement
49022,TEACH-04086,2,2025,664880,17262,8239,673903,Wave
49023,TEACH-04086,3,2025,340794,170848,26076,485566,Orange Money
49024,TEACH-04086,4,2025,624677,106634,22105,709206,Banque
49025,TEACH-04086,5,2025,353892,97263,19272,431883,Virement
49026,TEACH-04086,6,2025,586917,88466,44805,630578,Virement
49027,TEACH-04086,7,2025,293875,57660,11683,339852,Wave
49028,TEACH-04086,8,2025,287326,187287,25323,449290,Orange Money
49029,TEACH-04086,9,2025,606183,27106,43852,589437,Virement
49030,TEACH-04086,10,2025,251100,150326,49044,352382,Banque
49031,TEACH-04086,11,2025,712068,4412,7237,709243,Virement
49032,TEACH-04086,12,2025,771976,121721,46802,846895,Banque
49033,TEACH-04087,1,2025,307941,61801,13017,356725,Banque
49034,TEACH-04087,2,2025,434206,161436,8772,586870,Wave
49035,TEACH-04087,3,2025,598337,60282,16491,642128,Banque
49036,TEACH-04087,4,2025,294006,18822,31324,281504,Orange Money
49037,TEACH-04087,5,2025,616060,196636,33302,779394,Banque
49038,TEACH-04087,6,2025,713242,16311,13063,716490,Banque
49039,TEACH-04087,7,2025,767360,143733,32003,879090,Wave
49040,TEACH-04087,8,2025,407686,101443,175,508954,Orange Money
49041,TEACH-04087,9,2025,521025,162478,27419,656084,Virement
49042,TEACH-04087,10,2025,469345,92586,13011,548920,Banque
49043,TEACH-04087,11,2025,736312,5445,9916,731841,Virement
49044,TEACH-04087,12,2025,272290,91275,20614,342951,Wave
49045,TEACH-04088,1,2025,562325,92127,7708,646744,Orange Money
49046,TEACH-04088,2,2025,296990,88423,32522,352891,Banque
49047,TEACH-04088,3,2025,685669,56679,26740,715608,Banque
49048,TEACH-04088,4,2025,456606,13779,35972,434413,Banque
49049,TEACH-04088,5,2025,729989,130401,3215,857175,Wave
49050,TEACH-04088,6,2025,471208,44539,3556,512191,Wave
49051,TEACH-04088,7,2025,266188,10775,4531,272432,Banque
49052,TEACH-04088,8,2025,795330,194764,7076,983018,Virement
49053,TEACH-04088,9,2025,616407,99685,37249,678843,Virement
49054,TEACH-04088,10,2025,668697,178756,485,846968,Orange Money
49055,TEACH-04088,11,2025,533296,17056,28256,522096,Orange Money
49056,TEACH-04088,12,2025,420019,149570,6573,563016,Virement
49057,TEACH-04089,1,2025,315442,137546,21241,431747,Virement
49058,TEACH-04089,2,2025,493169,24933,49645,468457,Orange Money
49059,TEACH-04089,3,2025,752243,73419,26958,798704,Banque
49060,TEACH-04089,4,2025,766600,23189,3928,785861,Wave
49061,TEACH-04089,5,2025,548828,143916,10987,681757,Virement
49062,TEACH-04089,6,2025,537316,50258,30309,557265,Wave
49063,TEACH-04089,7,2025,434918,98004,8567,524355,Wave
49064,TEACH-04089,8,2025,631919,184465,8922,807462,Wave
49065,TEACH-04089,9,2025,480878,57472,33845,504505,Orange Money
49066,TEACH-04089,10,2025,754561,99821,20067,834315,Banque
49067,TEACH-04089,11,2025,619898,176202,24358,771742,Orange Money
49068,TEACH-04089,12,2025,597834,167112,14574,750372,Orange Money
49069,TEACH-04090,1,2025,543341,155748,21632,677457,Virement
49070,TEACH-04090,2,2025,381991,94821,36208,440604,Wave
49071,TEACH-04090,3,2025,748842,132642,33890,847594,Wave
49072,TEACH-04090,4,2025,397738,36425,13346,420817,Banque
49073,TEACH-04090,5,2025,454212,77506,43441,488277,Banque
49074,TEACH-04090,6,2025,546952,82254,21033,608173,Orange Money
49075,TEACH-04090,7,2025,549477,97622,16573,630526,Virement
49076,TEACH-04090,8,2025,727137,15045,19974,722208,Virement
49077,TEACH-04090,9,2025,276904,192473,40186,429191,Banque
49078,TEACH-04090,10,2025,272269,119200,27784,363685,Wave
49079,TEACH-04090,11,2025,477770,7074,35850,448994,Virement
49080,TEACH-04090,12,2025,344393,74928,33132,386189,Banque
49081,TEACH-04091,1,2025,297497,174742,40828,431411,Banque
49082,TEACH-04091,2,2025,564172,157832,6243,715761,Virement
49083,TEACH-04091,3,2025,683481,2247,25841,659887,Orange Money
49084,TEACH-04091,4,2025,732762,40415,47678,725499,Wave
49085,TEACH-04091,5,2025,769804,191510,34286,927028,Banque
49086,TEACH-04091,6,2025,445664,86230,37804,494090,Virement
49087,TEACH-04091,7,2025,581506,116798,4782,693522,Banque
49088,TEACH-04091,8,2025,313968,28627,18693,323902,Orange Money
49089,TEACH-04091,9,2025,378639,58816,37250,400205,Wave
49090,TEACH-04091,10,2025,455284,152075,19851,587508,Wave
49091,TEACH-04091,11,2025,497358,100884,26370,571872,Wave
49092,TEACH-04091,12,2025,263588,3193,25577,241204,Wave
49093,TEACH-04092,1,2025,763649,125635,37393,851891,Virement
