id_inscription,id_etudiant,id_classe,date_inscription,statut,type_inscription,bourse,reduction
cf502684-7949-46ad-bf59-23f469b4f111,c285b004-8215-45fc-a3a2-240d7a20373c,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-07-13,ANNULE,Nouvelle,,10.0
4de20931-f436-4732-b1af-107dffa5e1eb,77b3d090-09b7-4241-a607-10828481acb1,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-09-25,ANNULE,Nouvelle,True,10.0
979c589e-64db-4eba-a1ed-e74a4b55db1c,c2c58857-4f2f-4966-9146-372d169dce2a,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-03-31,UNKNOWN,,True,25.0
3b2d5b69-56dc-4f7d-ad8e-5243d56675d8,37756fcf-e12a-4d18-8d1a-52b37f64af46,127e9890-e7f1-4c68-a44b-f099fdcb0281,2027-10-27,INSCRIT,,True,0.0
1c833ce2-0e68-4c01-a23e-16fccbd8c1dc,c6a80b09-a010-473d-858a-5b7014c92405,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-07-09,ANNULE,Nouvelle,True,0.0
737c69ab-e2aa-4ef6-bfbb-1146e3ca7375,a1db6b9b-7f4c-431e-b864-b3a6174c8fbd,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-02-28,ANNULE,Reinscription,False,150.0
0921d1e7-45b0-49e3-ab91-74d5a81b4b26,1a2eb0ae-2443-437f-997f-4d573b6c9b4e,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-10-29,EN ATTENTE,Reinscription ,True,-20.0
2b5459c1-d35d-4397-b35a-e0f662f2bf4f,171b67c7-61f6-4a31-b9ba-5c9277b0f159,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-02-26,ANNULE,NOUVELLE,False,10.0
5496ee4a-cd2f-4676-bed8-347b367beab4,6206a3c2-74a6-4edf-ac3f-910734480dcd,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-07-06,UNKNOWN,NOUVELLE,True,10.0
f55a7dcc-b8f8-40e4-9e32-9563562683a5,cd207ea5-0bda-44b2-854f-2126a7bf83bf,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-10-25,EN ATTENTE,Reinscription,False,0.0
e7d7325f-2cd5-4445-92c5-af2e215c8e2f,9c2e3d22-8522-4f05-bf8d-1b971226d2b6,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-04-29,EN ATTENTE,Nouvelle,,0.0
d281643c-d765-4ca2-ad72-60a0bd8c1e9d,cc45b680-277d-4b41-8aee-e24d8a8790c8,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-06-20,EN ATTENTE,,,150.0
1c8fb5c4-0f81-4025-9321-e530121497bf,2264143e-ada2-458c-9d51-d3738d18d3e7,e9072d0c-ce82-4947-bdf0-365f52ecb018,2024-10-09,UNKNOWN,NOUVELLE,True,0.0
84b4cfd1-30b4-4e74-971a-25612009145f,224042cc-f20c-496a-aa3a-b7826af5b7d9,400a8469-f394-442f-8939-309dc285f046,2026-06-25,INSCRIT,Reinscription ,False,25.0
dd0777c7-60d9-4de2-9f8c-da1299f8af6c,11e3d053-3ca0-4e13-b7fb-2614f712625b,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-02-17,UNKNOWN,Reinscription ,False,0.0
32130ed0-c85a-4704-a290-fbf2a4f8aacd,2b9dcb4f-4d87-426f-92af-3ae70c780427,fe4bc865-e893-41bf-b8e3-9535a020cfef,2027-03-28,ANNULE,,False,10.0
e63df509-cfc0-457e-9f70-78697dfeaf23,32cdc13a-7cd5-4287-91d2-c89868a9b8bf,400a8469-f394-442f-8939-309dc285f046,2026-05-14,INSCRIT,Reinscription,,0.0
99c52d75-9e68-4ffe-89c3-9e4a3250b37d,07781ae9-9075-4dcd-9033-44483de47a70,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-05-20,INSCRIT,Reinscription ,,10.0
83979e4a-f0ed-4ac2-860b-265591987e2b,3fd76a6c-d007-4c91-ac6c-8779c05e0317,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-06-22,ANNULE,Reinscription ,True,25.0
36b86dd1-e5f3-4a32-8600-fd44b9ef9641,96e8e0b5-eac9-4ca4-b345-3cf38dca1674,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-10-10,ANNULE,,False,25.0
de7541de-730f-4fe7-9903-f8a8b76fb09d,4401b6eb-297b-455f-a79b-b50a27f1d80d,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-12-18,ANNULE,,,-20.0
a68d8d0d-3570-49aa-afd5-6d6fd3385508,ac0168a9-6b7b-4b69-b5b8-57d0f75ebb56,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-09-16,INSCRIT,Nouvelle,False,0.0
cbbab1af-a8a3-4bbc-87f6-b65d5c498e3c,8e4d974c-c3fa-4c0b-9502-9fcc8feddc15,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-01-04,UNKNOWN,Reinscription,True,10.0
5d27b261-a716-4ffc-939b-231cb5d295fa,a4dd613b-b1b6-4222-8006-c26c9498bdfb,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-04-23,EN ATTENTE,NOUVELLE,True,150.0
0367aa16-7951-4526-8a34-21e733e6a666,66cd852c-65d0-42a2-9c82-079b9be27e37,400a8469-f394-442f-8939-309dc285f046,2025-01-23,UNKNOWN,,True,10.0
a783c860-faca-4039-9498-e031e9315141,f9a9af5c-6ef8-4b8d-b5aa-9fd945bdafd2,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-04-22,INSCRIT,Nouvelle,,10.0
f7bff1cf-eced-4832-9072-ed2aa182c0e1,562c0d70-ff53-4257-8720-36e38a46dba4,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-02-13,INSCRIT,,,0.0
41581966-afd8-4406-a98e-4dcbb0fe0ae9,f8b4c457-1ff6-4291-85a8-9d61a4978e28,400a8469-f394-442f-8939-309dc285f046,2026-05-08,UNKNOWN,Reinscription ,True,25.0
5f577591-ee61-46f8-93d8-8b676d8608b1,ed52539a-dee2-4343-a148-80f8dcaaee74,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-08-10,ANNULE,NOUVELLE,False,0.0
730c3c3f-cc41-4d04-a7d3-7d283fafdae4,df4c10ef-519d-45ab-9ae4-435612956fd4,e9072d0c-ce82-4947-bdf0-365f52ecb018,2027-08-02,UNKNOWN,Reinscription ,True,25.0
41396ab9-c92c-4d65-b040-ae949a53a76a,40248575-545a-44bf-929b-3dfd628a669c,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-10-23,ANNULE,Reinscription,True,10.0
6701f7a0-da22-42ab-b5ff-fdac55dcedfe,fd6a6dd1-1e7a-4bd8-b78f-0895786638b0,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-02-28,UNKNOWN,NOUVELLE,False,150.0
764f19c9-37d5-42ab-a005-c34226b8a31c,ac4b174e-63d7-4b90-8fc4-17ccb232da4a,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-09-20,UNKNOWN,,,10.0
3c40e271-ae67-411f-a18d-0ac021083f09,4bf05dc7-cdb7-4f8d-bdca-3d4df667d072,7a7b0aed-1809-4ae1-8487-10fe51603919,2027-11-12,INSCRIT,Nouvelle,True,-20.0
4dd689c9-de78-4669-ad45-7b6fd46f6fa9,e4fef44c-ab3a-4206-9368-2aa7b744abc5,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-02-21,INSCRIT,Nouvelle,True,-20.0
b0578b50-3724-4c30-98ea-d9d9efb766cc,14a45fa3-15c0-4cfd-9dca-913cefea467f,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-11-11,EN ATTENTE,,True,25.0
3ee62da1-6996-47cf-88d8-a228ce7e24ed,a08bc233-89b6-4a99-9c35-b0c057743139,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-08-11,INSCRIT,Nouvelle,False,0.0
a303184c-c157-46cf-9bcc-b55d929d1192,d8c314ca-80e0-44d7-b307-3f52dd54d195,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-03-01,ANNULE,,,150.0
929f43fd-0a78-4a09-914b-1f415d8789bd,26079da4-8f58-4aef-8ecd-ed214de32a7c,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-08-06,INSCRIT,Nouvelle,,25.0
decf4c5e-8ad3-4824-a96e-77b98aed0885,ca0cb8bf-0207-4eb3-935a-487cb1d63b63,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-09-17,UNKNOWN,Nouvelle,False,150.0
bae3b6e9-9363-4003-93aa-f9a10c4d82b4,34270456-e25d-4d21-8a67-eaebcd9b318e,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-02-09,ANNULE,NOUVELLE,True,150.0
5fca8185-c8c2-4b48-92f7-1dbd866fc895,78b0e51a-54f3-45a0-ad48-fce5887439de,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-05-15,UNKNOWN,NOUVELLE,True,25.0
82385e2f-e5e0-467a-ba3c-84b94cd0f27c,c4e428e1-e5c9-4e05-8f1c-c9364cc13796,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-05-12,ANNULE,Nouvelle,False,150.0
7d59e3d3-5d43-4cd6-994a-d1a6f3db50d6,949e44b8-21c8-46af-af8a-9d19c9037b8a,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-09-13,ANNULE,Reinscription,,-20.0
2b1a3ffd-0f4b-46c3-8fe3-a79f56bc785b,a905d149-1ad6-4e28-84e6-6c3875a18572,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-05-13,EN ATTENTE,Reinscription,,150.0
8d7c0c1f-70ca-4aca-98eb-75a327a86eff,a6846273-7b8f-4142-90af-7b7f1de9e8ac,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-08-05,ANNULE,Reinscription,False,150.0
55ac6b4c-6891-4c26-8346-bb15764c0eb1,f82e8ca2-f428-4ef7-b579-806907131dc5,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-07-19,EN ATTENTE,Reinscription,False,10.0
7074f5cc-2368-4d49-aac7-d7213849f829,3d1b5e17-bca7-4d17-a2b7-86c66915654a,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-01-12,UNKNOWN,Reinscription,,10.0
845803b2-b7cf-458a-b461-a9fabbc69bf7,377fa2eb-6810-4eeb-ba7c-7183dfea8595,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-06-25,INSCRIT,Nouvelle,,25.0
d29b832d-8b56-4abf-8976-f829637a33b5,a7393848-17d2-44df-b991-92c79772f952,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-05-20,EN ATTENTE,,,25.0
30d294dd-8f44-4956-a112-1fe606ec3205,21bb2735-146a-48ff-b3c5-4993ad0ba8cb,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-10-22,INSCRIT,Reinscription ,False,-20.0
92a4d4e8-c2eb-43f5-8ef5-08bb989a85ac,b21a9715-76cd-4c13-8993-2cf4545cbf60,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-02-28,INSCRIT,Reinscription ,,10.0
ee7553c1-dd6a-4690-9779-f216396826fd,bd9a4fc6-b559-4e0a-93f8-ba51155e741e,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-12-11,EN ATTENTE,Reinscription,False,0.0
4eae03fd-3d4b-4c82-887a-1de927735f8f,8133f03b-243d-41a8-8fa3-92296f528324,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-10-22,INSCRIT,Reinscription,True,0.0
331efad9-7ad9-44d2-8bbb-a9d75a789194,52fe62ef-7616-4394-8786-5784fedec143,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-09-12,INSCRIT,Reinscription,,150.0
d31fc7b0-f723-40f7-9a07-e175c331c0c9,b93380c9-7aa2-41d8-ac29-7422c07181c6,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-08-07,UNKNOWN,Reinscription ,False,-20.0
5a0a1c79-df21-4dc5-8207-c1dc8ffde355,54937500-5771-42a6-a990-6913e1c14b01,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-01-15,EN ATTENTE,Reinscription ,False,25.0
6879e7c7-40a1-4bcf-8bac-935778906b09,7ee2dd8f-b00e-4c87-b58e-93261f53d696,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-01-30,EN ATTENTE,,,150.0
8780c053-bde6-49f5-bcde-6702a4622a37,88b188de-6851-415c-a25f-3edf8c9cec8f,400a8469-f394-442f-8939-309dc285f046,2024-12-04,ANNULE,,True,25.0
9538c7c5-62d4-42a0-824e-329eab30bd69,a039bae6-bdc0-4fc3-88d6-7546fa798701,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-11-21,UNKNOWN,Nouvelle,,25.0
ef2bbf5d-d9a7-4761-a467-241a540fddc1,82657c82-3465-43ea-958a-de4d2e932c2a,e9072d0c-ce82-4947-bdf0-365f52ecb018,2024-11-12,UNKNOWN,Reinscription ,,0.0
ff649aa2-6191-4c4b-9294-72d41ccba197,f6b01276-1074-43ee-affd-e5bb268ca310,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-08-27,UNKNOWN,Reinscription,True,10.0
97e9ee8f-43d0-4504-85fa-daf08d64c6a3,73b000fe-6974-4540-8240-7a82df045de5,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-09-07,UNKNOWN,Nouvelle,True,-20.0
bd49fcc6-05f6-4de9-bba7-9f9a642b9f77,7b349d5a-85e2-408c-af65-8ee9e5569c18,400a8469-f394-442f-8939-309dc285f046,2024-11-02,EN ATTENTE,Reinscription ,True,25.0
9e831288-a785-4822-b39f-49abb8fe4cc3,c4587efd-41a9-4aa8-9b35-f91cdb5dd066,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-07-05,INSCRIT,NOUVELLE,False,-20.0
3801fb60-442e-4648-bae9-5e555b296939,855341c9-3947-49c9-9cbd-7f7c597ef796,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-03-13,INSCRIT,Reinscription,,10.0
16e4ef78-f9bb-4a51-8d3a-e6343172d336,e454fc07-2a1e-45f8-86f0-f63f3351aea8,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-04-21,INSCRIT,Reinscription ,,10.0
6f8593f8-90dc-49d0-86f0-84e062644f56,26d95df5-bf7d-455f-b07d-27b7e9e28673,e9072d0c-ce82-4947-bdf0-365f52ecb018,2024-12-15,ANNULE,Nouvelle,True,25.0
3fda9add-3bbf-4470-8ada-cbb955292515,d96ccf6a-8125-44d6-ad0a-6a9f35f1728d,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-11-05,INSCRIT,,True,10.0
a45d5363-4943-42ac-9f62-03f272fb8bc9,c677dc65-0ff9-447d-99cd-0983af48a2f7,400a8469-f394-442f-8939-309dc285f046,2026-01-07,ANNULE,Reinscription,False,150.0
2a55a36f-b7c7-4bb5-810f-ada9629b9ca8,b087055f-7929-4d85-8696-eead9ff33166,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-11-21,UNKNOWN,Nouvelle,False,25.0
7b7dfa34-ccc9-42a7-9e3c-ef1e29dcb6d6,1905ab4e-95f3-42a2-b161-4ece0346f3e5,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-06-16,EN ATTENTE,,,25.0
02028796-c2a7-45f4-be99-5ab2333d5337,9b75b242-ccaf-47ad-8306-03d98bf1bab5,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-07-20,INSCRIT,Nouvelle,,10.0
c45e597d-a134-4e51-bdc9-512ec5ed84fd,8c768d76-b37a-406f-b447-92b615f684a6,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-03-02,EN ATTENTE,,False,0.0
309a21a8-4c24-4a0f-bc34-c5a47c2b555c,ce30ddd9-a383-4c9d-a00e-4ed3352d7f74,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-10-17,UNKNOWN,Nouvelle,,0.0
f1299318-6f21-478b-af1b-af900a57f7ef,11a17f85-7696-4938-a71a-a625dab53619,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-09-10,INSCRIT,,False,150.0
56e1d32e-181d-48b3-ac02-3a0a2cae207e,6630f76b-3528-48d4-aa5e-4257a3c5bc47,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-05-06,UNKNOWN,Reinscription ,True,25.0
30795017-2bc4-4217-b46b-31164a848e88,e70eaf43-08b6-4474-a8c0-32b560633aa5,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-04-21,UNKNOWN,Reinscription,True,25.0
01c437fc-e3e2-4216-9b7a-2d51b8f95692,b86d579e-72b7-4490-bb32-af2c0387cd95,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-07-04,INSCRIT,Reinscription,,10.0
f05db5b6-e1aa-4f39-b20c-4e47bec0adc7,c3d04fc5-a20c-49e0-96ac-b12b64fab6f8,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-08-12,EN ATTENTE,Nouvelle,True,10.0
e3cca9b1-4dd4-4bf4-a811-d4e64aa16ff6,e6a1f12a-4dcc-468c-a59a-6ac4cff5fea4,400a8469-f394-442f-8939-309dc285f046,2024-12-10,ANNULE,NOUVELLE,,25.0
74e46b70-abe4-425f-a772-d4d7d3e271ce,dd657209-c09e-4b50-b6dc-e39387d390ff,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-03-19,UNKNOWN,Reinscription ,,25.0
314734ab-ac13-4e39-a7ad-ea465ac7d838,1a26c339-0017-40b4-87b6-8cfd74475080,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-02-04,UNKNOWN,Reinscription ,,25.0
3106d377-a8bd-4bb3-b730-a72701af8983,9021cc1c-78f1-4b32-b1c8-117e91a2538a,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-09-05,UNKNOWN,NOUVELLE,False,-20.0
1942b50c-de34-44a3-9022-15d0451ea6b0,ee6fd96d-1a52-466a-ac18-ea88beecf0a9,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-06-08,INSCRIT,,True,10.0
2e4b703a-4d7f-4bc4-86a6-5435db27498d,903ec711-5b9f-42af-9716-02a2677b7bc3,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-07-10,EN ATTENTE,NOUVELLE,True,25.0
9ef89598-54d2-40a8-8809-83009e0ada80,0c566c46-52ca-4a4b-9dbc-6fa63f550a2c,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-06-04,UNKNOWN,Reinscription,,150.0
d1583abe-145c-45b5-a319-59f12d0ea6c1,37f88464-5aad-446d-880a-ecf4eeabeec3,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-04-16,INSCRIT,Nouvelle,,-20.0
a433ddf4-6287-4569-8a51-2974838ec129,132be694-f015-4ec3-9c00-824d1f3ec749,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-10-08,INSCRIT,,,0.0
713ac474-6ae1-4a11-9dac-d088ddd27eb5,f9a8438a-1d12-470a-a01a-0ea882d6742f,400a8469-f394-442f-8939-309dc285f046,2024-09-10,ANNULE,Reinscription ,False,-20.0
19750717-01fb-4799-9620-152b093edcf5,194ff921-b3d1-4a96-a7ba-dc900476d74e,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-08-27,INSCRIT,,,-20.0
13feeb11-2e2c-43f6-ada5-d31845e462f9,64498dc9-bbd9-470b-aa38-9db4cf1fc03f,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-04-29,UNKNOWN,Reinscription ,,10.0
4560a402-2b58-4733-8e59-57b9510c9a33,bbeccdfd-cd13-41e8-9c86-491dec979e20,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-05-19,UNKNOWN,,,-20.0
8c54d0cc-2a5e-466f-94b1-bf802531b419,8c1fd4bc-19bc-47fb-a4c8-8324fc7a3adf,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-09-08,EN ATTENTE,NOUVELLE,True,150.0
fcea327b-f665-42e6-960c-0e1d3e704844,25bec5e3-311d-4924-92f7-e27383d21af8,400a8469-f394-442f-8939-309dc285f046,2024-09-21,UNKNOWN,Nouvelle,True,25.0
e260ac30-bc72-4be2-a3cb-af4271365faf,e44d4155-654b-4ae8-b0e5-3cfe1c3575a3,7a7b0aed-1809-4ae1-8487-10fe51603919,2024-08-29,UNKNOWN,Reinscription,True,-20.0
034a5119-4ce7-4f51-92fb-2780149928c0,90cfc04d-3182-4dc0-b43b-8a529baed1a1,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-01-15,INSCRIT,Nouvelle,True,150.0
6b66b3ec-a66a-4517-b1a8-6fc4a34066ae,65c311cc-b841-4639-b9d9-c569cee44848,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-03-25,ANNULE,NOUVELLE,False,-20.0
89f0b43a-e7e6-4c30-8005-3978cd3cac24,973de5c8-e7d5-4d26-8b4a-782304332a2f,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-11-17,EN ATTENTE,Reinscription,True,10.0
9e848633-63b4-46ac-a343-b7b5b2fea17f,79a8ef4f-3b29-46de-8700-969a5b993093,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-05-19,ANNULE,Reinscription ,True,0.0
c939fb9d-b78a-4141-a32d-02a56f32c2c1,4a8d56fe-7801-42ff-89c5-3516fab28967,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-09-10,EN ATTENTE,Reinscription,True,150.0
61d063fe-4bc0-452a-9683-402cbd079c12,f73d4995-3fba-4dbd-9d36-f6e9d2845104,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-12-03,EN ATTENTE,Nouvelle,,10.0
3b7e6a95-376a-4642-811a-1cadb748833a,e3246b87-f93b-438e-bd1d-ada19554099f,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-11-26,ANNULE,NOUVELLE,,10.0
c53f7937-e4e0-4aaa-9992-2ab876c02839,26941eab-9ce6-4ecf-a8fd-be31740b8c41,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-08-19,UNKNOWN,NOUVELLE,,-20.0
d54eee5f-1c26-4b83-a06c-66f39f3d4746,2b3a48e8-bdf2-4058-a8f2-3487925616fa,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-03-31,UNKNOWN,Reinscription,True,-20.0
758e5ad9-02fa-4427-a080-d71add79378c,0b52f361-8260-4384-86e4-cc2dfe54f27f,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-10-25,ANNULE,,True,150.0
f8d089ab-e9df-4815-bc89-be74ecb2c015,d0fb0e56-b10f-46bf-aec0-4d9e057bb786,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-03-04,ANNULE,,False,10.0
8a209ae1-9893-45fb-8fbd-9776a771b7c6,a7915638-ecb5-4745-8412-3743d96c7487,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-03-30,EN ATTENTE,Nouvelle,,-20.0
a7b5aa64-4d86-4170-93d4-38d8255ace73,11a17f85-7696-4938-a71a-a625dab53619,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-11-09,ANNULE,NOUVELLE,,-20.0
3f5f7cf4-41a3-446d-8a12-c17c7372cd06,0c11e2e0-c9a2-4b4a-97f7-ad3803119c28,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-09-18,UNKNOWN,NOUVELLE,False,-20.0
29cf7129-3189-4cff-909a-65a8d1ab287d,33c120eb-ebbc-43cc-b6e4-6444af47be48,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-07-02,INSCRIT,Nouvelle,False,-20.0
cccadfbd-6c07-4bb5-a55b-b6c94e26e3cf,24a24df4-5f0e-4e09-b7c4-8517f9c1e1bc,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-12-06,EN ATTENTE,Reinscription ,,10.0
6f47917e-ce9a-492c-9da4-049c6d687d13,5826f154-6981-4466-973a-1812b8c2ec3d,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-06-11,INSCRIT,,True,25.0
94644e25-6418-4084-846d-0a80b56035ae,71906fab-f18d-4aed-8eee-cd5a97e9f596,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-07-22,EN ATTENTE,Reinscription,False,25.0
01be1393-5b98-491d-b8cc-98579e2db7c4,8bd1aefc-67a8-46af-83fd-6e31ee00aed7,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-05-24,EN ATTENTE,NOUVELLE,True,0.0
9d070f23-c2aa-4544-b189-84b8b37183b1,2a1ae6c4-ace8-4711-b7f1-73ede13e967d,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-10-30,EN ATTENTE,,False,-20.0
6207120f-fdf6-4cb5-a34d-483820e331b0,f11c9cd1-c028-4240-b702-f0486359f75a,400a8469-f394-442f-8939-309dc285f046,2026-03-26,UNKNOWN,Reinscription ,True,25.0
9b0eb58a-5055-42f9-baa7-3b68bb486d51,95c832ea-d588-457e-97ec-ccd6fbcccc6a,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-09-17,ANNULE,Nouvelle,False,-20.0
153d44e0-1aa3-4e5c-a468-ba031161f1ae,5e269ef1-40fd-4ffd-869c-905517b48a3e,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-10-22,ANNULE,Nouvelle,True,150.0
be6db8d8-1cdb-47f3-994b-f2a550587f78,45fccd52-72fd-422e-a06a-d3ced9c5357d,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-02-10,INSCRIT,Reinscription,False,150.0
dbdd076c-c364-455a-a091-38348cf16620,fc8de562-357e-439e-8529-d5b372258ddf,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-09-19,UNKNOWN,,False,-20.0
54d643c9-9136-4061-a62e-7bcd9283faa3,3b9c059c-856a-4da0-a06c-c0366095b015,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-03-12,EN ATTENTE,,True,25.0
eefd990b-b6f2-44b1-bc07-3e7773e2f9bb,372d7d21-d509-4f0b-ba79-4cc7c3253a00,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-06-27,INSCRIT,,False,10.0
f0584b37-31b3-4856-a2bd-912a8e9a3e9e,aad0ff45-1156-4b96-bd15-9ea6323a546a,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-12-20,EN ATTENTE,NOUVELLE,,25.0
f961e1e4-bbc8-4935-b476-6ebae2eb82af,8306f7ab-3d7b-4fb3-832f-fc3045201b42,400a8469-f394-442f-8939-309dc285f046,2025-12-07,INSCRIT,Reinscription ,,0.0
be8c6ab6-bc35-4145-8267-5fd2e08d75f9,8119e1b4-e984-466c-9105-958507ce1b2d,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-10-15,EN ATTENTE,NOUVELLE,False,25.0
1547a970-aa03-49fe-b70e-f80a02fd671d,9622eab5-54f3-4999-b6db-04c6c1a8c74f,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-10-26,EN ATTENTE,Nouvelle,True,150.0
595b95d9-435f-4be5-aa8c-dd5e9d803313,dfb51b79-c0d7-4f50-96db-8b1d53d7c69a,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-07-16,INSCRIT,NOUVELLE,,0.0
88e00a6a-4b1f-479d-861b-f05f97103ecb,4a4ff6ae-bc09-4476-ba44-452dfb20a610,e9072d0c-ce82-4947-bdf0-365f52ecb018,2024-09-07,ANNULE,Reinscription ,False,-20.0
858e4889-266c-421e-9fd6-a8be31ffe7c3,220c3bc9-fade-4715-baef-bafc2c0ae513,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-06-13,UNKNOWN,NOUVELLE,,25.0
